OGLE-GD-CEP-0212,1,22:24.5,-42:18:56.4,15.891,18.961,3.07,1.5055239
OGLE-GD-CEP-0213,1,22:27.1,-46:12:57.7,13.932,15.1,1.168,1.4468921
OGLE-GD-CEP-0214,1,22:35.8,-34:24:01.2,13.483,14.707,1.224,2.0397038
OGLE-GD-CEP-0215,1,23:14.8,-40:19:20.3,14.794,17.872,3.078,3.0603876
OGLE-GD-CEP-0216,F,23:54.9,-47:15:17.7,14.253,15.587,1.334,1.8338899
OGLE-GD-CEP-0217,F,24:05.8,-44:51:08.2,11.89,13.976,2.086,5.5915653
OGLE-GD-CEP-0218,1,24:09.9,-41:48:01.8,11.426,13.645,2.219,2.8616096
OGLE-GD-CEP-0219,F,25:35.6,-39:20:08.5,14.867,17.734,2.867,3.0747208
OGLE-GD-CEP-0220,F,26:02.4,-45:56:30.3,14.23,16.296,2.066,3.0842701
OGLE-GD-CEP-0221,F,26:23.6,-42:19:48.4,12.728,15.404,2.676,4.4214956
OGLE-GD-CEP-0223,F,28:23.8,-43:15:23.9,13.3,15.493,2.193,2.5649971
OGLE-GD-CEP-0224,F,29:15.6,-46:44:57.3,13.837,15.347,1.51,2.7166287
OGLE-GD-CEP-0225,F,29:41.3,-40:20:02.0,10.38,12.604,2.224,4.2753614
OGLE-GD-CEP-0226,F,29:56.4,-38:25:09.4,13.426,16.181,2.755,3.344398
OGLE-GD-CEP-0227,F,30:09.9,-41:43:08.3,14.208,16.628,2.42,2.8711497
OGLE-GD-CEP-0228,F,30:13.7,-48:12:32.5,14.205,15.76,1.555,2.5964026
OGLE-GD-CEP-0229,F,30:30.4,-43:50:50.8,14.203,17.78,3.577,5.8155116
OGLE-GD-CEP-0231,F,31:30.2,-44:29:17.8,11.344,13.199,1.855,4.218076
OGLE-GD-CEP-0232,1,31:54.2,-39:29:04.0,13.434,15.812,2.378,2.0377543
OGLE-GD-CEP-0233,F,32:38.9,-46:47:25.8,14.308,16.099,1.791,2.3658626
OGLE-GD-CEP-0235,1,33:20.0,-48:19:56.6,15.185,-99.99,-99.99,2.7633648
OGLE-GD-CEP-0236,F,33:31.1,-38:26:50.0,12.432,14.803,2.371,3.6426275
OGLE-GD-CEP-0237,1,33:47.3,-49:19:42.9,11.632,11.845,0.213,5.2855604
OGLE-GD-CEP-0238,F,33:55.3,-44:36:57.4,12.536,14.753,2.217,3.6679482
OGLE-GD-CEP-0239,1,34:12.7,-43:26:28.1,13.805,17.087,3.282,3.2002947
OGLE-GD-CEP-0240,1,34:17.9,-42:24:00.5,11.83,14.11,2.28,3.6861691
OGLE-GD-CEP-0241,F,34:42.0,-40:58:03.5,13.577,16.465,2.888,3.9371709
OGLE-GD-CEP-0242,1,35:01.2,-46:46:34.4,13.531,15.057,1.526,2.2012551
OGLE-GD-CEP-0243,1,35:04.3,-38:53:49.1,11.919,14.353,2.434,2.3088099
OGLE-GD-CEP-0244,F,35:37.1,-47:45:33.7,11.737,13.196,1.459,7.5232584
OGLE-GD-CEP-0245,1,35:40.4,-46:32:11.0,14.124,15.814,1.69,1.5353295
OGLE-GD-CEP-0246,F,36:06.6,-49:15:55.1,13.766,15.372,1.606,2.6658244
OGLE-GD-CEP-0247,F,37:34.2,-47:34:37.6,14.731,16.265,1.534,1.6489641
OGLE-GD-CEP-0248,F,37:48.6,-42:40:29.3,14.658,17.932,3.274,2.8780658
OGLE-GD-CEP-0249,1,38:18.1,-50:28:34.6,14.358,16.029,1.671,2.0306888
OGLE-GD-CEP-0250,F,38:21.9,-49:48:43.4,14.204,15.585,1.381,2.0447547
OGLE-GD-CEP-0251,F,38:53.9,-45:23:34.6,12.698,15.059,2.361,4.728211
OGLE-GD-CEP-0252,F,38:55.7,-49:46:12.6,13.673,15.125,1.452,3.1847086
OGLE-GD-CEP-0253,F,39:02.1,-38:50:08.6,12.086,14.029,1.943,4.0403999
OGLE-GD-CEP-0254,F,39:04.8,-43:18:45.4,11.776,14.569,2.793,3.8209235
OGLE-GD-CEP-0255,F,39:08.0,-37:22:31.9,11.377,12.703,1.326,4.0659316
